"","GeneID","DetectionFrequency"
"79","ENSG00000005075",0.125
"80","ENSG00000005100",0.854166666666667
"81","ENSG00000005102",0.729166666666667
"82","ENSG00000005108",0.958333333333333
"83","ENSG00000005156",0.739583333333333
"84","ENSG00000005175",0.90625
"85","ENSG00000005187",0.864583333333333
"86","ENSG00000005189",0.84375
"87","ENSG00000005194",0.75
"88","ENSG00000005206",0.3125
"89","ENSG00000005238",0.572916666666667
"90","ENSG00000005243",0.697916666666667
"91","ENSG00000005249",0.84375
"92","ENSG00000005302",0.854166666666667
"93","ENSG00000005339",0.875
"94","ENSG00000005379",0.53125
"95","ENSG00000005381",0.666666666666667
"96","ENSG00000005421",0.791666666666667
"97","ENSG00000005436",0.895833333333333
"98","ENSG00000005448",0.59375
"99","ENSG00000005469",0.916666666666667
"100","ENSG00000005471",0.90625
"101","ENSG00000005483",0.927083333333333
"102","ENSG00000005486",0.552083333333333
"103","ENSG00000005513",0.5
"104","ENSG00000005700",0.96875
"105","ENSG00000005801",0.864583333333333
"106","ENSG00000005810",0.96875
"107","ENSG00000005812",0.822916666666667
"108","ENSG00000005844",0.635416666666667
"109","ENSG00000005882",0.4375
"110","ENSG00000005884",0.78125
"111","ENSG00000005889",0.895833333333333
"112","ENSG00000005893",0.895833333333333
"113","ENSG00000005961",0.604166666666667
"114","ENSG00000005981",0.875
"115","ENSG00000006007",0.729166666666667
"116","ENSG00000006015",0.4375
"117","ENSG00000006016",0.25
"118","ENSG00000006025",0.614583333333333
"119","ENSG00000006042",0.84375
"120","ENSG00000006047",0.4375
"121","ENSG00000006059",0.458333333333333
"122","ENSG00000006062",0.458333333333333
"123","ENSG00000006071",0.75
"124","ENSG00000006116",0.708333333333333
"125","ENSG00000006118",0.520833333333333
"126","ENSG00000006125",0.895833333333333
"127","ENSG00000006128",0.625
"128","ENSG00000006194",0.458333333333333
"129","ENSG00000006210",0.6875
"130","ENSG00000006282",0.5
"131","ENSG00000006283",0.770833333333333
"132","ENSG00000006327",0.197916666666667
"133","ENSG00000006377",0.791666666666667
"134","ENSG00000006432",0.90625
"135","ENSG00000006451",0.854166666666667
"136","ENSG00000006453",0.6875
"137","ENSG00000006459",0.947916666666667
"138","ENSG00000006468",0.947916666666667
"139","ENSG00000006530",0.885416666666667
"140","ENSG00000006534",0.5
"141","ENSG00000006555",0.6875
"142","ENSG00000006576",0.927083333333333
"143","ENSG00000006606",0.364583333333333
"144","ENSG00000006607",0.927083333333333
"145","ENSG00000006611",0.822916666666667
"146","ENSG00000006625",0.541666666666667
"147","ENSG00000006634",0.822916666666667
"148","ENSG00000006638",0.427083333333333
"149","ENSG00000006652",0.916666666666667
"150","ENSG00000006659",0.552083333333333
"151","ENSG00000006695",0.708333333333333
"152","ENSG00000006704",0.583333333333333
"153","ENSG00000006712",0.458333333333333
"154","ENSG00000006715",0.916666666666667
"155","ENSG00000006740",0.90625
"156","ENSG00000006744",0.854166666666667
"157","ENSG00000006747",0.927083333333333
"158","ENSG00000006756",0.802083333333333
"159","ENSG00000006757",0.854166666666667
"160","ENSG00000006788",0.916666666666667
"161","ENSG00000006831",0.822916666666667
"162","ENSG00000006837",0.697916666666667
"163","ENSG00000007001",0.802083333333333
"164","ENSG00000007038",0.572916666666667
"165","ENSG00000007047",0.572916666666667
"166","ENSG00000007062",0.875
"167","ENSG00000007080",0.489583333333333
"168","ENSG00000007129",0.59375
"169","ENSG00000007168",0.854166666666667
"170","ENSG00000007171",0.75
"171","ENSG00000007174",0.96875
"172","ENSG00000007202",0.760416666666667
"173","ENSG00000007216",0.53125
"174","ENSG00000007237",0.895833333333333
"175","ENSG00000007255",0.302083333333333
"176","ENSG00000007264",0.541666666666667
"177","ENSG00000007306",0.677083333333333
"178","ENSG00000007312",0.479166666666667
"179","ENSG00000007314",0.666666666666667
"180","ENSG00000007341",0.822916666666667
"181","ENSG00000007350",0.822916666666667
"182","ENSG00000007372",0.947916666666667
"183","ENSG00000007376",0.239583333333333
"184","ENSG00000007384",0.489583333333333
"185","ENSG00000007392",0.802083333333333
"186","ENSG00000007402",0.583333333333333
"187","ENSG00000007516",0.354166666666667
"188","ENSG00000007520",0.21875
"189","ENSG00000007541",0.354166666666667
"190","ENSG00000007545",0.34375
"191","ENSG00000007866",0.489583333333333
"192","ENSG00000007908",0.833333333333333
"193","ENSG00000007923",0.739583333333333
"194","ENSG00000007933",0.833333333333333
"195","ENSG00000007944",0.75
"196","ENSG00000007952",0.75
"197","ENSG00000007968",0.708333333333333
"198","ENSG00000008018",0.614583333333333
"199","ENSG00000008056",0.541666666666667
"200","ENSG00000008083",0.760416666666667
"201","ENSG00000008086",0.9375
"202","ENSG00000008118",0.645833333333333
"204","ENSG00000008130",0.46875
"205","ENSG00000008196",0.854166666666667
"206","ENSG00000008197",0.833333333333333
"207","ENSG00000008226",0.739583333333333
"208","ENSG00000008256",0.677083333333333
"209","ENSG00000008277",0.9375
"210","ENSG00000008282",0.75
"211","ENSG00000008283",0.604166666666667
"212","ENSG00000008294",0.916666666666667
"213","ENSG00000008300",0.645833333333333
"214","ENSG00000008311",0.9375
"215","ENSG00000008323",0.427083333333333
"216","ENSG00000008324",0.40625
"217","ENSG00000008382",0.21875
"218","ENSG00000008394",0.916666666666667
"219","ENSG00000008405",0.875
"220","ENSG00000008438",0.197916666666667
"221","ENSG00000008441",0.604166666666667
"222","ENSG00000008513",0.822916666666667
"223","ENSG00000008516",0.25
"224","ENSG00000008517",0.458333333333333
"225","ENSG00000008710",0.1875
"226","ENSG00000008735",0.572916666666667
"227","ENSG00000008838",0.65625
"228","ENSG00000008853",0.541666666666667
"229","ENSG00000008869",0.958333333333333
"230","ENSG00000008952",0.96875
"231","ENSG00000008988",0.822916666666667
"232","ENSG00000009307",0.96875
"233","ENSG00000009335",0.927083333333333
"234","ENSG00000009413",0.979166666666667
"235","ENSG00000009694",0.947916666666667
"236","ENSG00000009709",0.760416666666667
"237","ENSG00000009724",0.697916666666667
"238","ENSG00000009765",0.947916666666667
"239","ENSG00000009780",0.84375
"240","ENSG00000009790",0.729166666666667
"241","ENSG00000009830",0.84375
"242","ENSG00000009844",0.84375
"243","ENSG00000009950",0.364583333333333
"244","ENSG00000009954",0.927083333333333
"245","ENSG00000010017",0.75
"246","ENSG00000010030",0.59375
"247","ENSG00000010072",0.791666666666667
"248","ENSG00000010165",0.770833333333333
"249","ENSG00000010219",0.927083333333333
"250","ENSG00000010244",0.9375
"251","ENSG00000010256",0.520833333333333
"252","ENSG00000010270",0.822916666666667
"253","ENSG00000010278",0.729166666666667
"254","ENSG00000010282",0.458333333333333
"255","ENSG00000010292",0.770833333333333
"256","ENSG00000010295",0.614583333333333
"257","ENSG00000010310",0.583333333333333
"258","ENSG00000010318",0.802083333333333
"259","ENSG00000010319",0.572916666666667
"260","ENSG00000010322",0.677083333333333
"261","ENSG00000010327",0.572916666666667
"262","ENSG00000010361",0.614583333333333
"263","ENSG00000010379",0.65625
"264","ENSG00000010404",0.864583333333333
"265","ENSG00000010438",0.5625
"266","ENSG00000010539",0.78125
"267","ENSG00000010610",0.65625
"268","ENSG00000010626",0.479166666666667
"269","ENSG00000010671",0.84375
"270","ENSG00000010704",0.760416666666667
"271","ENSG00000010803",0.770833333333333
"272","ENSG00000010810",0.90625
"273","ENSG00000010818",0.875
"274","ENSG00000010932",0.885416666666667
"275","ENSG00000011007",0.760416666666667
"276","ENSG00000011009",0.291666666666667
"277","ENSG00000011021",0.78125
"278","ENSG00000011028",0.5
"280","ENSG00000011083",0.552083333333333
"281","ENSG00000011105",0.697916666666667
"282","ENSG00000011114",0.9375
"283","ENSG00000011132",0.479166666666667
"284","ENSG00000011143",0.75
"285","ENSG00000011198",0.770833333333333
"286","ENSG00000011201",0.854166666666667
"287","ENSG00000011243",0.510416666666667
"288","ENSG00000011258",0.90625
"289","ENSG00000011260",0.791666666666667
"290","ENSG00000011275",0.802083333333333
"291","ENSG00000011295",0.75
"292","ENSG00000011304",0.541666666666667
"293","ENSG00000011332",0.53125
"294","ENSG00000011347",0.541666666666667
"295","ENSG00000011376",0.802083333333333
"296","ENSG00000011405",0.958333333333333
"297","ENSG00000011422",0.635416666666667
"298","ENSG00000011426",0.9375
"299","ENSG00000011451",0.583333333333333
"300","ENSG00000011454",0.895833333333333
"301","ENSG00000011465",0.9375
"302","ENSG00000011478",0.333333333333333
"303","ENSG00000011485",0.625
"304","ENSG00000011523",0.71875
"305","ENSG00000011566",0.947916666666667
"306","ENSG00000011590",0.5
"307","ENSG00000011600",0.364583333333333
"308","ENSG00000011638",0.6875
"309","ENSG00000011677",0.822916666666667
"310","ENSG00000012048",0.90625
"311","ENSG00000012061",0.53125
"312","ENSG00000012124",0.65625
"313","ENSG00000012171",0.427083333333333
"314","ENSG00000012174",0.947916666666667
"315","ENSG00000012211",0.614583333333333
"316","ENSG00000012223",0.791666666666667
"317","ENSG00000012232",0.9375
"318","ENSG00000012504",0.895833333333333
"319","ENSG00000012660",0.833333333333333
"320","ENSG00000012779",0.59375
"322","ENSG00000012822",0.78125
"323","ENSG00000012963",0.708333333333333
"324","ENSG00000012983",0.916666666666667
"325","ENSG00000013016",0.760416666666667
"326","ENSG00000013275",0.59375
"327","ENSG00000013288",0.739583333333333
"328","ENSG00000013293",0.989583333333333
"329","ENSG00000013297",0.854166666666667
"330","ENSG00000013306",0.635416666666667
"331","ENSG00000013364",0.583333333333333
"332","ENSG00000013374",0.78125
"333","ENSG00000013375",0.90625
"334","ENSG00000013392",0.84375
"335","ENSG00000013441",0.84375
"336","ENSG00000013503",0.895833333333333
"337","ENSG00000013523",0.697916666666667
"338","ENSG00000013561",0.84375
"339","ENSG00000013563",0.333333333333333
"340","ENSG00000013573",0.635416666666667
"341","ENSG00000013583",0.697916666666667
"342","ENSG00000013588",0.885416666666667
"343","ENSG00000013619",0.9375
"344","ENSG00000013725",0.729166666666667
"345","ENSG00000013810",0.666666666666667
"346","ENSG00000014123",0.927083333333333
"347","ENSG00000014138",0.770833333333333
"348","ENSG00000014164",0.447916666666667
"349","ENSG00000014216",0.635416666666667
"350","ENSG00000014257",0.84375
"351","ENSG00000014641",0.833333333333333
"352","ENSG00000014824",0.895833333333333
"353","ENSG00000014914",0.697916666666667
"354","ENSG00000014919",0.802083333333333
"355","ENSG00000015133",0.875
"356","ENSG00000015153",0.947916666666667
"357","ENSG00000015171",0.90625
"358","ENSG00000015285",0.53125
"359","ENSG00000015413",0.416666666666667
"360","ENSG00000015475",0.625
"361","ENSG00000015479",0.802083333333333
"362","ENSG00000015520",0.791666666666667
"363","ENSG00000015532",0.604166666666667
"365","ENSG00000015592",0.78125
"366","ENSG00000015676",0.791666666666667
"367","ENSG00000016082",0.739583333333333
"368","ENSG00000016391",0.729166666666667
"369","ENSG00000016402",0.864583333333333
"370","ENSG00000016490",0.802083333333333
"371","ENSG00000016602",0.833333333333333
"372","ENSG00000016864",0.760416666666667
"373","ENSG00000017260",0.979166666666667
"374","ENSG00000017427",0.375
"375","ENSG00000017483",0.6875
"376","ENSG00000017797",0.791666666666667
"377","ENSG00000018189",0.9375
"378","ENSG00000018236",0.947916666666667
"379","ENSG00000018280",0.59375
"380","ENSG00000018408",0.916666666666667
"381","ENSG00000018510",0.916666666666667
"382","ENSG00000018607",0.5625
"383","ENSG00000018610",0.6875
"384","ENSG00000018625",0.760416666666667
"385","ENSG00000018699",0.90625
"386","ENSG00000018869",0.677083333333333
"387","ENSG00000019102",0.604166666666667
"388","ENSG00000019144",0.854166666666667
"389","ENSG00000019169",0.729166666666667
"390","ENSG00000019186",0.84375
"391","ENSG00000019485",0.791666666666667
"392","ENSG00000019505",0.895833333333333
"393","ENSG00000019549",0.833333333333333
"394","ENSG00000019582",0.572916666666667
"395","ENSG00000019991",0.9375
"396","ENSG00000019995",0.541666666666667
"397","ENSG00000020129",0.614583333333333
"398","ENSG00000020181",0.385416666666667
"399","ENSG00000020219",0.46875
"400","ENSG00000020256",0.833333333333333
"401","ENSG00000020426",0.791666666666667
"402","ENSG00000020577",0.927083333333333
"403","ENSG00000020633",0.666666666666667
"404","ENSG00000020922",0.90625
"405","ENSG00000021300",0.708333333333333
"406","ENSG00000021355",0.697916666666667
"407","ENSG00000021461",0.8125
"408","ENSG00000021488",0.729166666666667
"409","ENSG00000021574",0.84375
"410","ENSG00000021645",0.96875
"411","ENSG00000021762",0.5625
"412","ENSG00000021776",0.979166666666667
"413","ENSG00000021826",0.9375
"414","ENSG00000021852",0.8125
"415","ENSG00000022267",0.8125
"416","ENSG00000022277",0.822916666666667
"417","ENSG00000022355",0.895833333333333
"418","ENSG00000022556",0.760416666666667
"419","ENSG00000022567",0.5625
"420","ENSG00000022840",0.875
"421","ENSG00000022976",0.552083333333333
"422","ENSG00000023041",0.854166666666667
"423","ENSG00000023171",0.916666666666667
"424","ENSG00000023191",0.489583333333333
"425","ENSG00000023228",0.9375
"426","ENSG00000023287",0.947916666666667
"427","ENSG00000023318",0.885416666666667
"428","ENSG00000023330",0.770833333333333
"429","ENSG00000023445",0.927083333333333
"430","ENSG00000023516",0.96875
"431","ENSG00000023572",0.583333333333333
"432","ENSG00000023608",0.6875
"433","ENSG00000023697",0.875
"434","ENSG00000023734",0.864583333333333
"435","ENSG00000023839",0.885416666666667
"436","ENSG00000023892",0.552083333333333
"437","ENSG00000023902",0.729166666666667
"438","ENSG00000023909",0.833333333333333
"439","ENSG00000024048",0.96875
"440","ENSG00000024422",0.4375
"441","ENSG00000024526",0.854166666666667
"442","ENSG00000024862",0.697916666666667
"443","ENSG00000025039",0.854166666666667
"444","ENSG00000025156",0.802083333333333
"445","ENSG00000025293",0.90625
"446","ENSG00000025423",0.8125
"447","ENSG00000025434",0.65625
"448","ENSG00000025708",0.364583333333333
"449","ENSG00000025770",0.5625
"450","ENSG00000025772",0.59375
"451","ENSG00000025796",0.90625
"452","ENSG00000025800",0.770833333333333
"453","ENSG00000026025",0.6875
"455","ENSG00000026103",0.78125
"456","ENSG00000026297",0.739583333333333
"457","ENSG00000026508",0.989583333333333
"458","ENSG00000026559",0.65625
"459","ENSG00000026652",0.90625
"460","ENSG00000026751",0.770833333333333
"461","ENSG00000026950",0.802083333333333
"462","ENSG00000027001",0.84375
"463","ENSG00000027075",0.864583333333333
"464","ENSG00000027644",0.625
"465","ENSG00000027697",0.8125
"466","ENSG00000027847",0.520833333333333
"467","ENSG00000027869",0.53125
"468","ENSG00000028116",0.84375
"469","ENSG00000028137",0.583333333333333
"470","ENSG00000028203",0.96875
"471","ENSG00000028277",0.697916666666667
"472","ENSG00000028310",0.854166666666667
"473","ENSG00000028528",0.822916666666667
"474","ENSG00000028839",0.78125
"475","ENSG00000029153",0.90625
"476","ENSG00000029363",0.864583333333333
"477","ENSG00000029364",0.885416666666667
"478","ENSG00000029534",0.854166666666667
"479","ENSG00000029559",0.791666666666667
"480","ENSG00000029639",0.822916666666667
"481","ENSG00000029725",0.895833333333333
"482","ENSG00000029993",0.770833333333333
"483","ENSG00000030066",0.927083333333333
"484","ENSG00000030110",0.270833333333333
"485","ENSG00000030304",0.875
"486","ENSG00000030419",0.947916666666667
"487","ENSG00000030582",0.458333333333333
"488","ENSG00000031003",0.885416666666667
"489","ENSG00000031081",0.927083333333333
"490","ENSG00000031691",0.822916666666667
"491","ENSG00000031698",0.770833333333333
"492","ENSG00000031823",0.677083333333333
"493","ENSG00000032219",0.9375
"494","ENSG00000032389",0.84375
"495","ENSG00000032444",0.395833333333333
"496","ENSG00000032742",0.947916666666667
"497","ENSG00000033011",0.34375
"498","ENSG00000033030",0.927083333333333
"499","ENSG00000033050",0.78125
"500","ENSG00000033100",0.5625
"501","ENSG00000033122",0.958333333333333
"502","ENSG00000033170",0.9375
"503","ENSG00000033178",0.96875
"504","ENSG00000033327",0.791666666666667
"505","ENSG00000033627",0.84375
"506","ENSG00000033800",0.833333333333333
"507","ENSG00000033867",0.958333333333333
"508","ENSG00000034053",0.8125
"509","ENSG00000034152",0.666666666666667
"510","ENSG00000034239",0.885416666666667
"511","ENSG00000034510",0.25
"512","ENSG00000034533",0.708333333333333
"513","ENSG00000034677",0.927083333333333
"514","ENSG00000034693",0.78125
"515","ENSG00000034713",0.770833333333333
"516","ENSG00000034971",0.75
"517","ENSG00000035115",0.947916666666667
"518","ENSG00000035141",0.552083333333333
"519","ENSG00000035403",0.916666666666667
"520","ENSG00000035499",0.895833333333333
"521","ENSG00000035664",0.854166666666667
"522","ENSG00000035681",0.885416666666667
"523","ENSG00000035687",0.791666666666667
"524","ENSG00000035720",0.760416666666667
"525","ENSG00000035862",0.572916666666667
"526","ENSG00000035928",0.927083333333333
"527","ENSG00000036054",0.854166666666667
"528","ENSG00000036257",0.9375
"529","ENSG00000036448",0.9375
"530","ENSG00000036473",0.78125
"531","ENSG00000036530",0.916666666666667
"532","ENSG00000036549",0.9375
"533","ENSG00000036565",0.854166666666667
"534","ENSG00000036672",0.572916666666667
"535","ENSG00000036828",0.760416666666667
"536","ENSG00000037042",0.46875
"537","ENSG00000037241",0.447916666666667
"538","ENSG00000037280",0.5625
"539","ENSG00000037474",0.84375
"540","ENSG00000037637",0.854166666666667
"541","ENSG00000037749",0.802083333333333
"542","ENSG00000037757",0.21875
"543","ENSG00000037897",0.34375
"544","ENSG00000037965",0.666666666666667
"545","ENSG00000038002",0.802083333333333
"546","ENSG00000038210",0.604166666666667
"547","ENSG00000038219",0.958333333333333
"548","ENSG00000038274",0.833333333333333
"549","ENSG00000038295",0.958333333333333
"550","ENSG00000038358",0.479166666666667
"551","ENSG00000038382",0.9375
"552","ENSG00000038427",0.979166666666667
"553","ENSG00000038532",0.84375
"554","ENSG00000038945",0.927083333333333
"555","ENSG00000039068",0.875
"556","ENSG00000039123",0.979166666666667
"557","ENSG00000039139",0.989583333333333
"558","ENSG00000039319",0.9375
"559","ENSG00000039523",0.4375
"560","ENSG00000039537",0.90625
"561","ENSG00000039560",0.927083333333333
"562","ENSG00000039600",0.729166666666667
"563","ENSG00000039650",0.427083333333333
"564","ENSG00000039987",0.364583333333333
"565","ENSG00000040199",0.916666666666667
"566","ENSG00000040275",0.875
"567","ENSG00000040341",0.947916666666667
"568","ENSG00000040487",0.447916666666667
"569","ENSG00000040531",0.572916666666667
"570","ENSG00000040608",0.427083333333333
"571","ENSG00000040633",0.4375
"572","ENSG00000040731",0.822916666666667
"573","ENSG00000040933",0.895833333333333
"574","ENSG00000041353",0.875
"575","ENSG00000041357",0.885416666666667
"576","ENSG00000041515",0.90625
"577","ENSG00000041802",0.833333333333333
"578","ENSG00000041880",0.520833333333333
"579","ENSG00000041982",0.9375
"580","ENSG00000041988",0.322916666666667
"581","ENSG00000042062",0.71875
"582","ENSG00000042088",0.927083333333333
"583","ENSG00000042286",0.770833333333333
"584","ENSG00000042304",0.65625
"585","ENSG00000042317",0.84375
"586","ENSG00000042429",0.958333333333333
"587","ENSG00000042445",0.59375
"588","ENSG00000042493",0.458333333333333
"589","ENSG00000042753",0.552083333333333
"590","ENSG00000042781",0.96875
"591","ENSG00000042813",0.885416666666667
"592","ENSG00000042832",0.90625
"593","ENSG00000042980",0.979166666666667
"594","ENSG00000043039",0.739583333333333
"595","ENSG00000043093",0.916666666666667
"596","ENSG00000043143",0.84375
"597","ENSG00000043355",0.71875
"598","ENSG00000043462",0.854166666666667
"599","ENSG00000043514",0.802083333333333
"600","ENSG00000043591",0.614583333333333
"601","ENSG00000044012",0.395833333333333
"602","ENSG00000044090",0.572916666666667
"603","ENSG00000044115",0.885416666666667
"604","ENSG00000044446",0.864583333333333
"605","ENSG00000044459",0.96875
"606","ENSG00000044524",0.885416666666667
"607","ENSG00000044574",0.833333333333333
"608","ENSG00000046604",0.895833333333333
"609","ENSG00000046647",0.635416666666667
"610","ENSG00000046651",0.875
"611","ENSG00000046653",0.90625
"612","ENSG00000046774",0.65625
"613","ENSG00000046889",0.96875
"614","ENSG00000047056",0.84375
"615","ENSG00000047188",0.989583333333333
"616","ENSG00000047230",0.78125
"617","ENSG00000047249",0.875
"618","ENSG00000047315",0.895833333333333
"619","ENSG00000047346",0.916666666666667
"620","ENSG00000047365",0.958333333333333
"621","ENSG00000047410",0.958333333333333
"622","ENSG00000047457",0.854166666666667
"623","ENSG00000047578",0.84375
"624","ENSG00000047579",0.78125
"625","ENSG00000047597",0.84375
"626","ENSG00000047617",0.90625
"627","ENSG00000047621",0.875
"628","ENSG00000047634",0.802083333333333
"629","ENSG00000047644",0.854166666666667
"630","ENSG00000047648",0.927083333333333
"631","ENSG00000047662",0.645833333333333
"632","ENSG00000047849",0.979166666666667
"633","ENSG00000047932",0.875
"634","ENSG00000047936",0.979166666666667
"635","ENSG00000048028",0.84375
"636","ENSG00000048052",1
"637","ENSG00000048140",0.59375
"638","ENSG00000048162",0.5625
"639","ENSG00000048342",0.90625
"640","ENSG00000048392",0.84375
"641","ENSG00000048405",0.854166666666667
"642","ENSG00000048462",0.666666666666667
"643","ENSG00000048471",0.927083333333333
"644","ENSG00000048540",0.979166666666667
"645","ENSG00000048544",0.739583333333333
"646","ENSG00000048545",0.5625
"647","ENSG00000048649",0.979166666666667
"648","ENSG00000048707",0.979166666666667
"649","ENSG00000048740",0.927083333333333
"650","ENSG00000048828",0.84375
"651","ENSG00000048991",0.947916666666667
"652","ENSG00000049089",0.635416666666667
"653","ENSG00000049130",0.875
"654","ENSG00000049167",0.78125
"655","ENSG00000049192",0.916666666666667
"656","ENSG00000049239",0.71875
"657","ENSG00000049245",0.708333333333333
"658","ENSG00000049246",0.885416666666667
"659","ENSG00000049247",0.697916666666667
"660","ENSG00000049249",0.864583333333333
"661","ENSG00000049283",0.5
"662","ENSG00000049323",0.927083333333333
"663","ENSG00000049449",0.739583333333333
"664","ENSG00000049540",0.78125
"665","ENSG00000049541",0.604166666666667
"666","ENSG00000049618",0.885416666666667
"667","ENSG00000049656",0.708333333333333
"668","ENSG00000049759",0.96875
"669","ENSG00000049768",0.5
"670","ENSG00000049769",0.708333333333333
"671","ENSG00000049860",0.875
"672","ENSG00000049883",0.90625
"673","ENSG00000050030",0.90625
"674","ENSG00000050130",0.822916666666667
"675","ENSG00000050165",0.8125
"676","ENSG00000050327",0.333333333333333
"677","ENSG00000050344",0.760416666666667
"678","ENSG00000050393",0.885416666666667
"679","ENSG00000050405",0.885416666666667
"680","ENSG00000050426",0.822916666666667
"681","ENSG00000050438",0.958333333333333
"682","ENSG00000050555",0.572916666666667
"683","ENSG00000050628",0.9375
"684","ENSG00000050730",0.916666666666667
"685","ENSG00000050748",0.927083333333333
"686","ENSG00000050767",0.666666666666667
"687","ENSG00000050820",0.604166666666667
"688","ENSG00000051009",0.71875
"689","ENSG00000051108",0.78125
"690","ENSG00000051128",0.28125
"691","ENSG00000051180",0.739583333333333
"692","ENSG00000051341",0.885416666666667
"693","ENSG00000051382",0.916666666666667
"694","ENSG00000051523",0.322916666666667
"695","ENSG00000051596",0.270833333333333
"696","ENSG00000051620",0.885416666666667
"697","ENSG00000051825",0.895833333333333
"698","ENSG00000052126",0.947916666666667
"699","ENSG00000052344",0.364583333333333
"700","ENSG00000052723",0.875
"701","ENSG00000052749",0.708333333333333
"702","ENSG00000052795",0.90625
"703","ENSG00000052802",0.791666666666667
"704","ENSG00000052841",0.96875
"705","ENSG00000052850",0.645833333333333
"706","ENSG00000053108",0.875
"707","ENSG00000053254",0.90625
"708","ENSG00000053328",0.666666666666667
"709","ENSG00000053371",0.479166666666667
"710","ENSG00000053372",0.645833333333333
"711","ENSG00000053438",0.333333333333333
"712","ENSG00000053501",0.375
"713","ENSG00000053524",0.96875
"714","ENSG00000053702",0.635416666666667
"715","ENSG00000053747",0.947916666666667
"716","ENSG00000053770",0.9375
"717","ENSG00000053900",0.958333333333333
"718","ENSG00000053918",0.458333333333333
"719","ENSG00000054116",0.604166666666667
"720","ENSG00000054118",0.791666666666667
"721","ENSG00000054148",0.28125
"722","ENSG00000054179",0.385416666666667
"723","ENSG00000054219",0.458333333333333
"724","ENSG00000054267",0.916666666666667
"725","ENSG00000054277",0.510416666666667
"726","ENSG00000054282",0.885416666666667
"727","ENSG00000054356",0.760416666666667
"728","ENSG00000054392",0.895833333333333
"729","ENSG00000054523",0.947916666666667
"730","ENSG00000054598",0.604166666666667
"731","ENSG00000054611",0.791666666666667
"732","ENSG00000054654",0.979166666666667
"733","ENSG00000054690",0.84375
"734","ENSG00000054793",0.885416666666667
"735","ENSG00000054796",0.822916666666667
"736","ENSG00000054803",0.666666666666667
"737","ENSG00000054938",0.5625
"738","ENSG00000054965",0.75
"739","ENSG00000054967",0.458333333333333
"740","ENSG00000054983",0.864583333333333
"741","ENSG00000055044",0.822916666666667
"742","ENSG00000055070",0.5625
"743","ENSG00000055118",0.510416666666667
"744","ENSG00000055130",0.822916666666667
