V1,avg_expr,var_expr,cv2
ENSG00000265180,115.12572242244568,391293.60925062466,29.522832193073533
ENSG00000255237,16.766722861557973,8288.328954319413,29.48292770962279
ENSG00000280796,21.073674738193056,13060.151407846597,29.408147401020457
ENSG00000207071,31.74902098304112,29584.409650681864,29.349603041730823
ENSG00000239101,55.25022641780336,89376.3578746923,29.27888465506558
ENSG00000242463,15.262176283342509,6809.990590536317,29.23570566106919
ENSG00000240647,35.14321560701515,36010.75002972618,29.157425390923862
ENSG00000256673,8.223882506944648,1970.9155485303688,29.141655619914324
ENSG00000258698,50.333828346551485,73829.79371569351,29.141488265635015
ENSG00000201910,47.10677631366611,64632.98543682043,29.126442746682
ENSG00000223624,40.281887952678375,47185.546069559445,29.079661793528437
ENSG00000230932,12.208294842249211,4310.946863331141,28.924286259442606
ENSG00000265596,57.670891950409384,96185.27804035647,28.91979885645958
ENSG00000274967,44.6471035182778,57527.32148430642,28.859418419816013
ENSG00000232135,46.82955472693485,63198.62817760787,28.818249340494763
ENSG00000264701,6.132175872134895,1082.824962522451,28.795793800342956
ENSG00000264206,37.77550369729162,41085.53683064994,28.79177488823853
ENSG00000199360,32.506357597050936,30341.754499516213,28.714686080630294
ENSG00000236123,8.97502067869911,2312.9784379256384,28.714460993985618
ENSG00000224732,17.228318561722965,8518.429608983444,28.699461764531417
ENSG00000207461,27.923524600006093,22271.679655877302,28.56357090661824
ENSG00000252460,73.72456354964214,154958.71789845583,28.509630853537363
ENSG00000239686,23.999719870412427,16401.602417762366,28.475668933407512
ENSG00000251720,61.34479551904878,107062.38904792922,28.44994845654194
ENSG00000230851,7.227449004395216,1483.096859298278,28.392225987645684
ENSG00000200269,68.10537904115934,131677.0178592389,28.38880774278974
ENSG00000206958,26.413775404690977,19751.085943053382,28.309357788119208
ENSG00000005075,2.487456357828152,174.81468515839012,28.25315634241514
ENSG00000200197,59.05330865247886,98491.33168596734,28.242916285952905
ENSG00000222974,13.603379213206702,5212.386072862755,28.167153863327947
ENSG00000280468,25.34521302742262,18092.513621676404,28.164822372164462
ENSG00000108516,11.007827814741466,3410.1641671972466,28.14310631605371
ENSG00000201133,27.41595122751044,21130.99451331393,28.113395325612483
ENSG00000228421,17.912065202611178,9007.934600020757,28.075913873272444
ENSG00000207092,57.41447834887201,92518.48649794993,28.066332952033026
ENSG00000272085,48.186365149602054,65014.59041042931,28.000287861554966
ENSG00000231445,49.00707673842082,67169.83699910289,27.967696556161492
ENSG00000222610,31.854948060547176,28312.254122228333,27.901056280338338
ENSG00000252219,48.167721998927554,64668.1054847025,27.87262826731865
ENSG00000225447,36.195156356810415,36477.71186094914,27.843682598085923
ENSG00000240579,19.740167810602127,10843.643870170688,27.8274598861731
ENSG00000207190,32.94368510742775,30180.33936385853,27.808640820380457
ENSG00000273672,42.71624102818696,50730.511048349574,27.80245718287034
ENSG00000260586,25.750436055665876,18415.785586120623,27.77289001979171
ENSG00000269256,12.557903272399637,4378.508454417984,27.764632248712502
ENSG00000202242,48.305435165683335,64771.57958196825,27.758276060951445
ENSG00000206592,44.33163569818915,54552.31784398329,27.757841810205594
ENSG00000217805,18.73942563764102,9731.955020278283,27.71325524359776
ENSG00000240231,15.322293601201196,6482.434752506975,27.61153776212022
ENSG00000242985,30.27718921559488,25283.895981415713,27.581182698673214
ENSG00000240014,33.15977906129852,30313.053153969726,27.568073916292978
ENSG00000281303,22.983293684993118,14558.00724960321,27.559884814758473
ENSG00000276810,17.906379505339864,8810.330899686835,27.477464202948035
ENSG00000232519,32.6670082708656,29320.43888476543,27.475888279601705
ENSG00000252016,29.226679075761098,23379.835887336667,27.37048648861708
ENSG00000278743,10.975084667677208,3292.341919039853,27.333117793788233
ENSG00000278408,46.979869332606995,60287.14652991999,27.314994637141467
ENSG00000237478,36.409164977030066,36200.1757069421,27.307958927766414
ENSG00000266582,71.44628791921454,139271.55082958084,27.283687890489936
ENSG00000242341,37.24347028989191,37831.20842415741,27.27406880597903
ENSG00000228709,26.30136545559634,18799.335426992904,27.176023238409332
ENSG00000281643,24.212269632938312,15924.168218448627,27.163501600576772
ENSG00000224616,38.149866343697994,39455.40531143583,27.109435076285806
ENSG00000232115,9.052932733382953,2221.5565964309562,27.106833924163883
ENSG00000234541,14.835852447940555,5962.070454615769,27.087697645001878
ENSG00000258427,12.765786434513851,4398.90020143595,26.992863588664324
ENSG00000242634,34.572796483447924,32243.74340408952,26.975930687043707
ENSG00000268582,13.170640779330258,4675.414768453429,26.952951803257157
ENSG00000207329,28.09384356049845,21268.04555426029,26.946679836741048
ENSG00000207387,35.85199666638147,34595.32832129865,26.914775510366244
ENSG00000205716,5.873522570051798,928.3006055138089,26.908615301287604
ENSG00000238697,36.09458016920433,35029.338420327134,26.887346602676676
ENSG00000201725,50.17006191749391,67661.00203885611,26.88123089528521
ENSG00000222316,62.5627277220217,104980.29424876995,26.82109068133179
ENSG00000226718,27.007398392361893,19553.36545317016,26.80748154105595
ENSG00000207200,40.421141265023444,43797.364866552205,26.805927494361878
ENSG00000207356,51.862157565447944,72098.8313610389,26.805694566248658
ENSG00000207969,40.52391045440772,44006.47296345059,26.797474604294916
ENSG00000221653,40.39975161607789,43612.15536662538,26.720843322240743
ENSG00000271395,24.988559292221517,16669.800119856525,26.696108390967318
ENSG00000251485,14.983919084761872,5988.42482410134,26.6723796222765
ENSG00000206908,25.506609013632676,17346.455046575178,26.662771144103917
ENSG00000252117,46.28581586049227,57117.143497859215,26.660643839272357
ENSG00000276782,10.119268822162493,2729.0851154201237,26.651325547866705
ENSG00000223782,33.57585330338286,29957.101545668218,26.573311231707176
ENSG00000201221,21.303207485066142,12053.491583217145,26.559682217308413
ENSG00000271495,11.4128479847188,3458.119599508067,26.549230865218007
ENSG00000222899,38.81503504508457,39931.06770610295,26.50397160587592
ENSG00000274135,19.02386704258677,9591.9086299936,26.503756271139128
ENSG00000221590,22.27738195087462,13152.553837725367,26.50219140281959
ENSG00000211654,18.549885691714223,9109.875739290927,26.474634777621134
ENSG00000260166,9.65926093854977,2469.413870355744,26.467083430591014
ENSG00000170369,14.043507106836241,5214.491285856998,26.439959725629464
ENSG00000264071,12.036369188172683,3829.358716463577,26.432305818619245
ENSG00000240739,17.546061583579103,8136.960172324987,26.430348623464035
ENSG00000213630,28.168295328074773,20934.23736207316,26.38371902458603
ENSG00000201758,35.40243829471081,33062.797112977896,26.379905965392044
ENSG00000278142,29.92485594433238,23547.622222740505,26.29559019879813
ENSG00000200902,60.68076515687636,96792.97564587601,26.287043541245364
ENSG00000257058,8.535198248865113,1914.9662540144818,26.28656867793279
ENSG00000277790,39.648337047647196,41218.98647218088,26.22088558842046
ENSG00000264073,27.885854564178864,20377.277318130393,26.204642541254042
ENSG00000206770,65.4501860263857,112151.52308220607,26.18082968080576
ENSG00000254563,57.70135225204627,86933.70794919309,26.110562117208854
ENSG00000249970,20.681267202379942,11162.134625890387,26.097142965630454
ENSG00000277455,15.732514872214155,6444.473483241279,26.037011753086723
ENSG00000264982,3.0191277776913403,237.04785508449527,26.005969095408602
ENSG00000232998,7.763495249134141,1566.933078235182,25.99775612807106
ENSG00000261102,13.480655941920114,4723.394829775137,25.991551275835462
ENSG00000271205,24.005709676928888,14966.51114283773,25.971167571709344
ENSG00000257222,34.63189051485032,31043.712118488478,25.883395457823156
ENSG00000239122,21.856032850008393,12336.430481921356,25.82538747521918
ENSG00000255194,5.920670035856082,903.1662440408269,25.764752867746093
ENSG00000265740,14.507680874027606,5421.982094162817,25.760962852646895
ENSG00000254598,2.2578962698466483,131.27404403502356,25.749624021621873
ENSG00000264986,38.34379685467706,37852.79182981788,25.745876767695343
ENSG00000251352,5.119820098480564,673.3075458128203,25.6864495980118
ENSG00000265560,40.183616031393015,41384.85621201593,25.629693934946534
ENSG00000264044,4.948834946767715,627.6537191848018,25.627967679619097
ENSG00000278313,12.003550322519406,3692.146249400804,25.624739585043603
ENSG00000281130,77.94611524930068,155644.88515789786,25.618040197385117
ENSG00000278914,26.20615750221234,17475.612023956175,25.446361970722496
ENSG00000252498,31.924953545263687,25883.17063610244,25.39550933360922
ENSG00000105679,6.0176598194801105,917.8553808296929,25.34655800976606
ENSG00000259454,10.922043786028883,3020.0829356125037,25.316930122054146
ENSG00000257900,10.793341301227956,2947.475492671009,25.301040519782017
ENSG00000207689,35.71104509760083,32257.78288548664,25.294691916401103
ENSG00000199601,27.404978972407115,18980.876860280445,25.27303072321182
ENSG00000206641,31.230510129207413,24638.205677805232,25.261022167973845
ENSG00000206800,78.41853304148779,155275.41480731303,25.250226054859425
ENSG00000202498,47.05126356146472,55847.442743445186,25.226715522112897
ENSG00000199266,23.80731522790593,14291.209019625123,25.21437028521808
ENSG00000232102,21.990189636029257,12188.308391023376,25.204929389650268
ENSG00000222078,23.7969053918377,14237.16509315706,25.1410002929175
ENSG00000220984,43.351519207427046,47247.60330780902,25.14033962599614
ENSG00000212382,40.424491986480085,41072.530284716595,25.134040862834986
ENSG00000260201,13.142605590405582,4338.790178673772,25.119193913615838
ENSG00000251297,4.232612642035477,449.39916964320327,25.085064157048475
ENSG00000200570,41.42191058635902,43026.32172447898,25.076906840198014
ENSG00000271143,13.70970441714191,4706.448142895116,25.040159733941216
ENSG00000200101,32.994385817360595,27224.783815249164,25.008309924235654
ENSG00000238724,26.502745132918157,17542.129354559886,24.97471775522316
ENSG00000249277,43.325737232622394,46860.49270279284,24.96404333036842
ENSG00000225610,5.90643790105191,870.2471162371935,24.945448023163642
ENSG00000225839,29.280224579574558,21385.600251419226,24.944375621940818
ENSG00000201270,49.46636395630783,61002.145093217136,24.93016367433061
ENSG00000199482,45.3870959224601,51278.78976580236,24.892755642273286
ENSG00000272626,16.780066837288285,6994.9859737011575,24.842738921879185
ENSG00000271299,31.60693747838871,24787.161605471007,24.81201091472422
ENSG00000251747,32.03610523898111,25463.70688099244,24.810881989364937
ENSG00000223030,51.3141223417348,65316.670654043985,24.80562814609009
ENSG00000274799,29.12829980645809,20961.73959076071,24.705693512382155
ENSG00000276602,28.752567720453424,20421.088865908227,24.70163073851416
ENSG00000204528,14.906044905424277,5480.107982006248,24.664042813098742
ENSG00000207401,48.363575335274945,57686.8670081732,24.662673568079878
ENSG00000200806,52.5484672170314,68068.32344137582,24.650455489599327
ENSG00000239560,15.32529151704809,5788.871788679057,24.647702431756713
ENSG00000199783,54.78774587152873,73880.414253018,24.61288126308307
ENSG00000236457,19.093327489368072,8966.66568762067,24.596184072775625
ENSG00000207484,23.252750044493727,13285.348517076704,24.57108336802801
ENSG00000268670,8.074960887798623,1601.1867822814047,24.556198847304945
ENSG00000199911,51.115057959492404,64136.077218974555,24.547353585019604
ENSG00000280508,82.19395638479864,165628.00779883927,24.516248056824153
ENSG00000275707,57.36198268674832,80582.40555278695,24.49017675932763
ENSG00000260803,9.469994585329264,2196.161578412286,24.488649086005488
ENSG00000223039,24.414776993992913,14593.764845437066,24.48284147182962
ENSG00000272113,29.827618583010665,21771.66704553415,24.47115805611225
ENSG00000227685,4.7939931936918665,561.0734093299594,24.413208526177655
ENSG00000207404,52.60327864746112,67533.67908758366,24.40589747448891
ENSG00000219757,23.887533242865448,13890.836405287308,24.343655176690323
ENSG00000271437,15.599427343364553,5910.959385162794,24.29073544141562
ENSG00000281338,26.32697671355971,16833.99447744947,24.28763355582901
ENSG00000235246,17.745501077347747,7643.60569463962,24.272904174418624
ENSG00000274572,21.17138619462408,10878.761566134142,24.270619940123403
ENSG00000277787,35.58302906108117,30720.70464797472,24.263047159710105
ENSG00000264090,36.31057363887287,31932.280704550838,24.21941887116426
ENSG00000185641,8.068919873298396,1574.4895001399834,24.18293247148345
ENSG00000206900,26.14406624374222,16511.273953194857,24.156516824513897
ENSG00000241392,15.66804117248653,5927.983703170127,24.14780125541344
ENSG00000256879,5.042481112952506,613.6812658824988,24.135389126317307
ENSG00000226564,7.266994189485735,1274.5567355963717,24.13512467110059
ENSG00000258772,28.922700581866085,20164.135952868444,24.10471126204219
ENSG00000251865,41.30971906962927,41071.551577378625,24.06781289708412
ENSG00000228323,17.420720277084463,7293.847507216542,24.03391187946848
ENSG00000266481,42.15801337493566,42705.74568084418,24.028465387865847
ENSG00000272240,6.193501784623224,921.4084715540349,24.020368558842108
ENSG00000252930,46.48352810670437,51898.87338628483,24.019267730883623
ENSG00000266391,36.33399487499136,31694.593417531887,24.008160388417053
ENSG00000238022,31.732390781154248,24157.5511493763,23.990943053958183
ENSG00000263051,40.268013342604476,38822.574398894925,23.9421927715577
ENSG00000238758,46.67786265614124,52150.3351659294,23.935096364178328
ENSG00000206726,47.27882821580632,53474.990846953886,23.923092002892666
ENSG00000222704,38.628401597195406,35690.841873982026,23.9190163932791
ENSG00000236827,43.31587635107524,44861.591583493275,23.91004902770793
ENSG00000265673,115.68255296670867,319783.473605749,23.89572914252791
ENSG00000222376,11.226991251587759,3010.387311334163,23.88336997583043
ENSG00000268916,8.764132139892542,1834.3841630994336,23.88209702593209
ENSG00000233469,7.108522845530621,1206.023640531126,23.866959378436444
ENSG00000207600,45.96743585176541,50428.39491701859,23.865722573998625
ENSG00000250351,19.879607846057095,9422.19598218061,23.84166092800095
ENSG00000199459,56.20958644923768,75300.34285183594,23.83286063740934
ENSG00000201881,53.55921310674167,68345.12669635251,23.825343868896127
ENSG00000255606,10.49830070851682,2622.953242428296,23.798661513167442
ENSG00000251875,61.77132434355184,90681.39193086541,23.765357560731687
ENSG00000202533,31.628522839507777,23773.17539248441,23.7645380045747
ENSG00000252719,24.605675752692072,14370.521018163983,23.735693257375065
ENSG00000207381,26.12172852899025,16183.443608676878,23.717402035718727
ENSG00000276621,23.48091529386977,13060.798688092445,23.688616212217834
ENSG00000206792,50.28879303656744,59814.60287006467,23.651832725741027
ENSG00000252750,48.43534356723382,55469.20225371933,23.644337543267735
ENSG00000230243,19.21310583581373,8724.619815261052,23.634768948222455
ENSG00000280788,16.14830460487441,6160.962900678932,23.62624633935914
ENSG00000214857,27.395793394733893,17718.689997152036,23.60825270429929
ENSG00000221048,26.364047618002157,16400.664612770637,23.595939436018224
ENSG00000275961,14.323469672192024,4833.653318626445,23.560203256858667
ENSG00000243389,10.027125314056267,2367.8034974712996,23.550100920448596
ENSG00000201413,86.3679356769904,175110.70681684095,23.475109253356525
ENSG00000249047,12.290359512167907,3543.124370384914,23.45617663714352
ENSG00000263357,19.314815258955985,8740.01600509943,23.42777857844421
ENSG00000281772,32.08799138676515,24119.09893772803,23.42480661478014
ENSG00000274685,30.092499733119745,21194.07778775716,23.404425939554972
ENSG00000234025,9.996778637800173,2338.6290116532214,23.40136454236403
ENSG00000199827,72.35693085735514,122487.23108968746,23.39540365546454
ENSG00000253135,11.314066961757385,2994.0361493350542,23.389425255273764
ENSG00000202229,29.500082727830264,20342.331240527317,23.37514179564071
ENSG00000219604,16.250665209124897,6171.472092452622,23.369341929952334
ENSG00000274742,47.469338270577275,52479.444680362976,23.289645367860956
ENSG00000207045,19.438447575487682,8796.56348445772,23.28037041037674
ENSG00000202175,32.31874612279647,24287.42586215018,23.25265145905792
ENSG00000249025,26.15859309002943,15893.125555981329,23.22632773421424
ENSG00000207138,38.59507612712571,34564.68088523855,23.204314757491648
ENSG00000216056,49.13689698397784,56024.58669842478,23.204018716960523
ENSG00000198923,16.28382590988347,6142.988686314317,23.166840790563256
ENSG00000239702,9.90222143812318,2270.815182621579,23.158825013586295
ENSG00000260229,22.208392445066504,11416.029654978362,23.146260773184732
ENSG00000233306,8.003974999523837,1482.7457257388958,23.14489601289176
ENSG00000252279,33.56540858601404,26067.974638704978,23.137871963118354
ENSG00000261332,8.398145784804717,1630.8038982099413,23.12250713805005
ENSG00000227759,13.116842954797109,3975.9834115122117,23.109254000366338
ENSG00000212160,42.424512645601084,41583.68442258901,23.104109928809635
ENSG00000230629,16.118619013640046,5999.004178183976,23.08997719187634
ENSG00000225972,184.70021953291746,786656.6329238381,23.059526515285132
